,ri_left,ri_right,ri_same,ri_ht,rm_left,rm_right,rm_same,rm_ht,rr_left,rr_right,rr_same,rr_ht,r_cap_ht,rl_left,rl_right,rl_same,rl_ht,li_left,li_right,li_same,li_ht,l_cap_ht,lm_left,lm_right,lm_same,lm_ht,lr_left,lr_right,lr_same,lr_ht,ll_left,ll_right,ll_same,ll_ht,cpm,sb_dd,sb_ht,key_sb,accuracy,user
28,0.1778693993886312,0.19800901412963867,0.25746826807657874,0.18290430307388306,0.19040751457214355,0.3967270500519696,0.3993663986523946,0.19040751457214355,1.432292103767395,0.26154093742370604,0.23292574803034466,0.7781295180320741,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.22258716821670527,0.33359992504119873,0.29373693466186523,0.2171053687731425,0.0,0.12039836247762045,0.1452881336212158,0.2915361925047271,0.13595446944236755,0.30022533973058063,0.2216879443118447,0.20063214302062987,0.11191320419311523,0.21996831893920896,0.10794425010681152,0.0,0.186683734258016,155.0689655172414,0.0,0.0,0.560978753226144,99.39959973315544,1.0
29,0.19455399513244628,0.2302291393280029,0.25746826807657874,0.1885084424700056,0.8035072088241577,0.3967270500519696,0.3993663986523946,0.8035072088241577,0.3418384727390333,0.21681153774261475,0.23292574803034466,0.19318628311157227,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.11605465412139893,0.21093042691548666,0.15589292844136554,0.1561417579650879,0.1355596138880803,0.0,0.21311873197555545,0.12890248298645018,0.17550444602966309,0.1565012281591242,0.9134634733200072,0.404573917388916,0.20063214302062987,0.7438336213429769,0.11292624473571775,0.12922120094299314,0.0,0.13419349988301596,156.0,0.0,0.0,0.3480810252102939,100.0,1.0
30,0.3371600764138358,0.27594844880191965,0.25746826807657874,0.3371600764138358,0.3274931907653809,0.2729148864746094,0.3993663986523946,0.3002040386199951,0.8040218353271484,0.18713927268981934,0.23292574803034466,0.5470385551452637,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.07214093208312987,0.3166197141011556,0.24815106391906736,0.2453168193499247,0.2247877385881212,0.0,0.3340306282043457,0.08770418167114258,0.20937013626098636,0.23099374771118164,0.30022533973058063,0.1706993579864502,0.20063214302062987,0.1589942773183187,0.2756030559539795,0.11588096618652345,0.0,0.20979773998260495,156.29032258064518,0.0,0.0,0.5374762747022841,99.69040247678018,1.0
31,0.2373372713724772,0.27594844880191965,0.25746826807657874,0.2373372713724772,0.4189093525292443,0.14900612831115725,0.3993663986523946,0.14900612831115725,0.3029589653015137,0.2482810020446777,0.23292574803034466,0.2756199836730957,0.0,0.4804683128992717,0.5070986270904541,0.19738221168518064,0.1079009771347046,0.3023066998201575,0.23482012748718264,0.20971322059631348,0.1290403207143148,0.0,0.2312978793149707,0.16505908966064453,0.2915361925047271,0.16505908966064453,0.24208784103393555,0.2216879443118447,0.20063214302062987,0.16630156834920248,0.21518898010253906,0.15942061895673929,0.0,0.21518898010253906,153.46875,0.0,0.0,3.166362464427948,99.9389126450825,1.0
32,0.21494504383632115,0.2741549015045166,0.21598005294799805,0.18610119819641116,0.4189093525292443,0.2323930263519287,0.3993663986523946,0.2323930263519287,0.30901161829630536,0.2258100509643555,0.19657695293426514,0.2236543382917132,0.0,0.4804683128992717,0.2891101837158203,0.4738254149754842,0.2891101837158203,0.24735307693481445,0.2064945697784424,0.2453168193499247,0.14209392666816711,0.0,0.20743497212727866,0.2033784786860148,0.37913461526234943,0.1658925869885613,0.22882676124572754,0.17531239986419678,0.20063214302062987,0.1889844536781311,0.17323553562164307,0.15942061895673929,0.0,0.17323553562164307,154.54545454545453,0.0,0.0,0.3254439353942871,99.94117647058823,1.0
33,0.19444212913513184,0.4231169819831848,0.25746826807657874,0.2748569488525391,0.177412748336792,0.17027616500854492,0.3993663986523946,0.17384445667266846,0.18228631019592284,0.2145740191141764,0.18208742141723636,0.1711411259391091,0.0,0.4804683128992717,0.19991183280944824,0.2049269676208496,0.13743464152018228,0.3023066998201575,0.3225897550582886,0.21912908554077148,0.19359915256500246,0.0,0.16618831952412924,0.1313788890838623,0.2423949241638184,0.14929424013410295,0.30022533973058063,0.3637735843658447,0.20063214302062987,0.30232040087382,0.19690554569929075,0.15942061895673929,0.0,0.1535966396331787,155.82352941176472,0.0,0.0,0.4307880600293477,99.77349943374857,1.0
34,0.18771862983703613,0.2265620231628418,0.25746826807657874,0.18453878164291385,0.20467090606689453,0.3967270500519696,0.3993663986523946,0.20467090606689453,0.2435002326965332,0.2581239938735962,0.2429828643798828,0.20087366104125973,0.0,0.2754089832305908,0.5070986270904541,0.4738254149754842,0.2754089832305908,0.2067885398864746,0.3021048259167444,0.2453168193499247,0.1811252236366272,0.0,0.16382312774658206,0.5459835529327393,0.2184302806854248,0.3106839391920302,0.30022533973058063,0.16036462783813474,0.20063214302062987,0.15456128120422366,0.2424015998840332,0.15942061895673929,0.0,0.2424015998840332,154.2,0.0,0.0,0.31942453384399416,100.0,1.0
35,0.15832634766896567,0.1902468204498291,0.25746826807657874,0.162886415209089,0.5438615083694458,0.2174110412597656,0.3993663986523946,0.4350446859995524,0.1662162939707438,0.26154093742370604,0.19115996360778809,0.15585780143737793,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.2431509494781494,0.2302979826927185,0.2453168193499247,0.15189790725708008,0.0,0.1127619743347168,0.1024614175160726,0.23329877853393555,0.10865052541097003,0.30022533973058063,0.2216879443118447,0.20063214302062987,0.2258789873672811,0.08745622634887695,0.15942061895673929,0.0,0.12601816654205322,154.33333333333334,0.0,0.0,1.0643989324569705,99.78401727861772,1.0
36,0.2361977440970285,0.21074819564819336,0.25746826807657874,0.2330165505409241,0.13942396640777588,0.3967270500519696,0.3993663986523946,0.13942396640777588,0.3184959888458252,0.1902709007263184,0.23292574803034466,0.2757542928059896,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.3827893733978272,0.26795017719268804,0.20546889305114746,0.2638547685411241,0.0,0.8207625548044839,0.09588611125946044,0.1930203437805176,0.34786099857754177,0.1420447826385498,0.2216879443118447,0.20063214302062987,0.1420447826385498,0.07164120674133301,0.12120985984802245,0.0,0.1310650110244751,153.72972972972974,0.0,0.0,0.2652233839035034,100.0,1.0
37,0.1796869436899821,0.21430087089538571,0.25746826807657874,0.1835505485534668,0.5599173307418823,0.3092825412750244,0.3993663986523946,0.43459993600845337,0.4170517921447754,0.2443530559539795,0.23292574803034466,0.31514477729797363,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.12114691734313965,0.2558428843816121,0.2067866325378418,0.16799533367156982,0.18851740220013788,0.0,0.18143659830093384,0.16164890925089515,0.2387701272964477,0.15627641677856444,0.7856030464172363,0.13904905319213867,0.20063214302062987,0.3588011264801025,0.09576201438903807,0.1953290700912476,0.0,0.1657382845878601,154.9736842105263,0.0,0.0,0.41448726654052737,99.94905756495159,1.0
38,0.31697721481323243,0.28859996795654297,0.33568541208903,0.2138951908458363,0.18390703201293945,0.2628209590911865,0.3993663986523946,0.22336399555206302,0.8400049209594727,0.26154093742370604,0.16432905197143555,0.31497377157211304,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.2207329273223877,0.3631863594055176,0.2453168193499247,0.2064112966710871,0.0,0.14472723007202148,0.13298447926839194,0.213472843170166,0.12328228950500487,0.21775945027669272,0.2216879443118447,0.20063214302062987,0.21775945027669272,0.19690554569929075,0.15292787551879886,0.0,0.1664959192276001,155.15384615384616,0.0,0.0,0.3298561356284402,100.0,1.0
39,0.20969080924987796,0.3452010154724121,0.1861979961395264,0.18587881326675412,0.21990203857421875,0.2413039207458496,0.3993663986523946,0.23060297966003415,0.3153523604075114,0.26154093742370604,0.9014708995819092,0.2675017714500427,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.21223942438761392,0.31051719188690186,0.4082958698272705,0.2098558382554488,0.0,0.14640700817108154,0.35776495933532715,0.22394537925720212,0.21590858697891235,0.16722488403320312,0.2216879443118447,0.20063214302062987,0.15694061915079752,0.14120495319366455,0.5682774782180786,0.0,0.3547412157058716,155.39999999999995,0.0,0.0,0.7127046585083008,100.0,1.0
40,0.17649099230766296,0.2541685104370117,0.25746826807657874,0.2023834983507792,0.4189093525292443,0.1582658290863037,0.3993663986523946,0.1582658290863037,0.1080026626586914,0.23210835456848145,0.23292574803034466,0.15289746012006486,0.0,0.4804683128992717,0.5070986270904541,0.4738254149754842,0.3339620560139149,0.2395529747009277,0.2282075881958008,0.2453168193499247,0.19033067567007886,0.0,0.0998361110687256,0.15802820523579916,0.2915361925047271,0.1316648006439209,0.3545022010803223,0.2216879443118447,0.20063214302062987,0.2990281581878662,0.11825406551361085,0.1995100975036621,0.0,0.1453394095102946,155.92682926829266,0.0,0.0,0.6994803481631808,99.7184420459878,1.0
